chr10	102829990
chr10	102830637
chr10	102831108
chr10	102831239
chr10	102831395
chr10	102831425
chr10	102831636
chr10	102831882
chr10	102832368
chr10	102832492
chr10	102832918
chr10	102833437
chr10	102834750
chr10	102835068
chr10	102835149
chr10	102835491
chr10	102835663
chr10	102835789
chr10	102835921
chr10	102835962
chr10	102836071
chr10	102836092
chr10	102836599
chr10	102836639
chr10	102836945
chr10	102837114
chr10	102837167
chr10	102837224
chr10	102837375
chr10	102837395
chr10	102837495
chr10	102837603
chr10	102837723
chr10	102837830
chr10	102837987
chr10	102838095
chr10	102838165
chr10	102838240
chr10	102838323
chr10	102838371
chr10	102838565
chr10	102838729
chr10	102838789
chr10	102838849
chr10	102839238
chr10	102839293
chr10	102839294
chr10	102839566
chr10	102839823
chr10	102839950
chr10	102840202
chr10	102840994
chr10	102841034
chr10	102841649
chr10	102841658
chr10	102841659
chr10	102841808
chr10	102841861
chr10	102842071
chr10	102842376
chr10	102842458
chr10	102842818
chr10	102842850
chr10	102843394
chr10	102843754
chr10	102843831
chr10	102844178
chr10	102844758
chr10	102844806
chr10	102845159
chr10	102845483
chr10	102845571
chr10	102845572
chr10	102845764
chr10	102846003
chr10	102846072
chr10	102846135
chr10	102846343
chr10	102846409
chr10	102846501
chr10	102846715
chr10	102846858
chr10	102846879
chr10	102847067
chr10	102847924
chr10	102847961
chr10	102848039
chr10	102848060
chr10	102848291
chr10	102848705
chr10	102849106
chr10	102849608
chr10	102849709
chr10	102849897
chr10	102849919
chr10	102850067
chr10	102850145
chr10	102850226
chr10	102850411
chr10	102851019
chr10	102851169
chr10	102851182
chr10	102851412
chr10	102851946
chr10	102852007
chr10	102852060
chr10	102852561
chr10	102852578
chr10	102853184
chr10	102853219
chr10	102853263
chr10	102853332
chr10	102853337
chr10	102853348
chr10	102853362
chr10	102853598
chr10	102853604
chr10	102853671
chr10	102853672
chr10	102853700
chr10	102853979
chr10	102854188
chr10	102854593
chr10	102854856
chr10	102855286
chr10	102855886
chr10	102855887
chr10	102855889
chr10	102855890
chr10	102856743
chr10	102856906
chr10	102857890
chr10	102858767
chr10	102858938
chr10	102859056
chr10	102859391
chr10	102859691
chr10	102859974
chr10	102860037
chr10	102860978
chr10	102861311
chr10	102861534
chr10	102861727
chr10	102861894
chr10	102861917
chr10	102862072
chr10	102862093
chr10	102862230
chr10	102862363
chr10	102862521
chr10	102863196
chr10	102863296
chr10	102863455
chr10	102863821
chr10	102863975
chr10	102864047
chr10	102864315
chr10	102864718
chr10	102864915
chr10	102865163
chr10	102865421
chr10	102865480
chr10	102865743
chr10	102865821
chr10	102865885
chr10	102866129
chr10	102866213
chr10	102866650
chr10	102867181
chr10	102867199
chr10	102867223
chr10	102867473
chr10	102867932
chr10	102868477
chr10	102868867
chr10	102868917
chr10	102869051
chr10	102869116
chr10	102869185
chr10	102869254
chr10	102869479
chr10	102869708
chr10	102870332
chr10	102870424
chr10	102870534
chr10	102870655
chr10	102871370
chr10	102871420
chr10	102871432
chr10	102871516
chr10	102871816
chr10	102871906
chr10	102872430
chr10	102872657
chr10	102873079
chr10	102873357
chr10	102873487
chr10	102873533
chr10	102873534
chr10	102873580
chr10	102873767
chr10	102873982
chr10	102874347
chr10	102874350
chr10	102874717
chr10	102874862
chr10	102875171
chr10	102875199
chr10	102875346
chr10	102875587
chr10	102875591
chr10	102875779
chr10	102875838
chr10	102875863
chr10	102875930
chr10	102876519
chr10	102876898
chr10	102877098
chr10	102877567
chr10	102877753
chr10	102877791
chr10	102877845
chr10	102878002
chr10	102878107
chr10	102878235
chr10	102878353
chr10	102878664
chr10	102878723
chr10	102878966
chr10	102879405
chr10	102879537
chr10	102879630
chr10	102879822
chr10	102879898
chr10	102879981
chr10	102880084
chr10	102880212
chr10	102880295
chr10	102881000
chr10	102881198
chr10	102881754
chr10	102881779
chr10	102881822
chr10	102881922
chr10	102881970
chr10	102882480
chr10	102882490
chr10	102882654
chr10	102882716
chr10	102882753
chr10	102882763
chr10	102882843
chr10	102883088
chr10	102883484
chr10	102883707
chr10	102883839
chr10	102883941
chr10	102884216
chr10	102885155
chr10	102886187
chr10	102886540
chr10	102886686
chr10	102887092
chr10	102887295
chr10	102887443
chr10	102887657
chr10	102887779
chr10	102887787
chr10	102888017
chr10	102888052
chr10	102888092
chr10	102888331
chr10	102888709
chr10	102889314
chr10	102889898
chr10	102889972
chr10	102890123
chr10	102890371
chr10	102890494
chr10	102890533
chr10	102890873
chr10	102891298
chr10	102891310
chr10	102891723
chr10	102892064
chr10	102892198
chr10	102892288
chr10	102892566
chr10	102892738
chr10	102893499
chr10	102893716
chr10	102893774
chr10	102893788
chr10	102893836
chr10	102893960
chr10	102894115
chr10	102894300
chr10	102894441
chr10	102894454
chr10	102894463
chr10	102894599
chr10	102894626
chr10	102894653
chr10	102894820
chr10	102895367
chr10	102895558
chr10	102895593
chr10	102895662
chr10	102895758
chr10	102895852
chr10	102896258
chr10	102896282
chr10	102896558
chr10	102896914
chr10	102897166
chr10	102897491
chr10	102897501
chr10	102897543
chr10	102897712
chr10	102898415
chr10	102898650
chr10	102899149
chr10	102899235
chr10	102899261
chr10	102899474
chr10	102899925
chr10	102900095
chr10	102900166
